Table S7E. Region-level continuous HSF relative-score metrics for the revised comparison universe.								
								
Region ID	Region class	Chromosome	Start	End	Width (bp)	Maximum HSF relative PWM score	Mean top-five HSF relative PWM score	Median per-model maximum HSF score
BG_LTR_like_05223	Strict non-ONSEN TE background	Chr2	6126676	6127148	473	0.867007748022684	0.860273086795849	0.807033497012857
BG_LTR_like_05224	Strict non-ONSEN TE background	Chr2	6127149	6127656	508	0.892242353455546	0.872664132392486	0.852984855653673
BG_LTR_like_05225	Strict non-ONSEN TE background	Chr2	6127657	6128607	951	0.997057323853935	0.994168599502574	0.898408945948533
BG_LTR_like_05226	Strict non-ONSEN TE background	Chr2	6176922	6178229	1308	0.892242353455546	0.886489100547761	0.861941327583259
BG_LTR_like_05227	Strict non-ONSEN TE background	Chr2	6179827	6180959	1133	0.94429483225512	0.914131339869083	0.866214322586479
BG_LTR_like_05228	Strict non-ONSEN TE background	Chr2	6180979	6181397	419	0.906780813378805	0.870172765643166	0.832839760935302
BG_LTR_like_05229	Strict non-ONSEN TE background	Chr2	6192081	6192469	389	0.844869294765274	0.837291543287024	0.797324415693768
BG_LTR_like_05232	Strict non-ONSEN TE background	Chr2	6194229	6194954	726	0.868060168910426	0.857975253084348	0.832877155350647
BG_LTR_like_05233	Strict non-ONSEN TE background	Chr2	6218336	6218658	323	0.844869294765274	0.833104359179242	0.801090772382109
BG_LTR_like_05236	Strict non-ONSEN TE background	Chr2	6237869	6238487	619	0.947729284558774	0.89614614265152	0.832973183476028
BG_LTR_like_05237	Strict non-ONSEN TE background	Chr2	6255657	6256501	845	0.908452927585686	0.905990852089317	0.87088979918044
BG_LTR_like_05238	Strict non-ONSEN TE background	Chr2	6345726	6346011	286	0.892687946311799	0.85339589738186	0.799390893197363
BG_LTR_like_05241	Strict non-ONSEN TE background	Chr2	6441589	6442987	1399	0.916030719040699	0.900471407713535	0.849990733828441
BG_LTR_like_05242	Strict non-ONSEN TE background	Chr2	6444581	6446129	1549	0.999007409629877	0.951552710499215	0.911838702263792
BG_LTR_like_05244	Strict non-ONSEN TE background	Chr2	6514757	6516381	1625	0.930656621399348	0.917175739348956	0.896806998217672
BG_LTR_like_05245	Strict non-ONSEN TE background	Chr2	6518106	6518372	267	0.882549816981468	0.877950597521582	0.833435832605415
BG_LTR_like_05246	Strict non-ONSEN TE background	Chr2	6527043	6528197	1155	0.947729284558774	0.922928292224109	0.888574295483524
BG_LTR_like_05247	Strict non-ONSEN TE background	Chr2	6537482	6537962	481	0.844337608750266	0.830689354618273	0.796439462819626
BG_LTR_like_05248	Strict non-ONSEN TE background	Chr2	6560674	6561012	339	0.997057323853935	0.978315807755993	0.862935091789275
BG_LTR_like_05249	Strict non-ONSEN TE background	Chr2	6563189	6563522	334	0.879892100731311	0.860711252713455	0.796413250127392
BG_LTR_like_05250	Strict non-ONSEN TE background	Chr2	6564669	6564985	317	0.879892100731311	0.856953461091393	0.776567432758692
BG_LTR_like_05251	Strict non-ONSEN TE background	Chr2	6683886	6684215	330	1	0.949572969771762	0.826519748099355
BG_LTR_like_05287	Strict non-ONSEN TE background	Chr2	6800593	6800915	323	0.957552433785568	0.873635698416488	0.795901896234035
BG_LTR_like_05290	Strict non-ONSEN TE background	Chr2	6904074	6904307	234	0.825930858380756	0.812316022660732	0.76173119668135
BG_LTR_like_05295	Strict non-ONSEN TE background	Chr2	7058221	7058441	221	0.889089485063815	0.833287468873629	0.770809290826923
BG_LTR_like_05301	Strict non-ONSEN TE background	Chr2	7095842	7096194	353	0.935303530385856	0.908839863103594	0.866473610032074
BG_LTR_like_05318	Strict non-ONSEN TE background	Chr2	7296608	7297567	960	0.894990544126474	0.880862044186882	0.852740733377509
BG_LTR_like_05347	Strict non-ONSEN TE background	Chr2	7352543	7353315	773	0.925362625658487	0.921404823236773	0.882361676248998
BG_LTR_like_05367	Strict non-ONSEN TE background	Chr2	7695763	7696010	248	0.889299677309481	0.870399447747802	0.796461823538297
BG_LTR_like_05442	Strict non-ONSEN TE background	Chr2	8297861	8298120	260	0.925461997163917	0.912186810653885	0.88326440117096
BG_LTR_like_05473	Strict non-ONSEN TE background	Chr2	8535918	8536197	280	1	0.96262118791913	0.884670523285711
BG_LTR_like_05478	Strict non-ONSEN TE background	Chr2	8877582	8877949	368	0.898646366790269	0.891340154662489	0.805468965092228
BG_LTR_like_05494	Strict non-ONSEN TE background	Chr2	9019575	9020000	426	0.861442988546358	0.846563433680305	0.827876156089629
BG_LTR_like_05495	Strict non-ONSEN TE background	Chr2	9020293	9020570	278	0.892242353455546	0.857105877112191	0.808345194535827
BG_LTR_like_05525	Strict non-ONSEN TE background	Chr2	9132015	9132242	228	0.873720139714461	0.826731323039399	0.769154633227822
BG_LTR_like_05526	Strict non-ONSEN TE background	Chr2	9193726	9195279	1554	0.895604005033354	0.865853189139579	0.84529008988751
BG_LTR_like_05575	Strict non-ONSEN TE background	Chr2	9380197	9380456	260	0.957552433785568	0.905083302472428	0.823022954465854
BG_LTR_like_05592	Strict non-ONSEN TE background	Chr2	9557863	9558213	351	0.833156220230071	0.79712041254449	0.767252234972999
BG_LTR_like_05596	Strict non-ONSEN TE background	Chr2	9713524	9713904	381	0.895604005033354	0.864471421800106	0.825085429740529
BG_LTR_like_05628	Strict non-ONSEN TE background	Chr2	9807801	9808378	578	0.889299677309481	0.881997837867755	0.864979869999693
BG_LTR_like_05644	Strict non-ONSEN TE background	Chr2	9888471	9888819	349	0.892416192388914	0.884230750215316	0.850741913305846
BG_LTR_like_05689	Strict non-ONSEN TE background	Chr2	9993979	9994330	352	0.863342624406677	0.813033807891209	0.775415025380779
BG_LTR_like_05740	Strict non-ONSEN TE background	Chr2	10236747	10237296	550	1	0.909213785121883	0.846009557749736
BG_LTR_like_05741	Strict non-ONSEN TE background	Chr2	10293216	10293622	407	0.824968595469212	0.807053572384911	0.756977714095148
BG_LTR_like_05757	Strict non-ONSEN TE background	Chr2	10623573	10623924	352	0.830279101540242	0.82702336474955	0.772993930477562
BG_LTR_like_05758	Strict non-ONSEN TE background	Chr2	10751135	10751484	350	0.911771277108941	0.90119335110944	0.879238353892846
BG_LTR_like_05771	Strict non-ONSEN TE background	Chr2	11076578	11077468	891	0.90421948095941	0.874973047995823	0.831984292773418
BG_LTR_like_05793	Strict non-ONSEN TE background	Chr2	11230835	11231050	216	0.857964312490596	0.839918695422185	0.768503958125342
BG_LTR_like_05794	Strict non-ONSEN TE background	Chr2	11281551	11281819	269	0.867920776853448	0.847866603596922	0.803855487565841
BG_LTR_like_05802	Strict non-ONSEN TE background	Chr2	11378541	11379063	523	1	0.990989674200992	0.952166442010971
BG_LTR_like_05803	Strict non-ONSEN TE background	Chr2	11386832	11387491	660	0.957552433785568	0.943015464596711	0.906215540693592
BG_LTR_like_05832	Strict non-ONSEN TE background	Chr2	11504378	11504852	475	0.877599931150928	0.850335375443562	0.807046463807093
BG_LTR_like_05833	Strict non-ONSEN TE background	Chr2	11655445	11656674	1230	0.947729284558774	0.930923735511057	0.832189035633212
BG_LTR_like_05844	Strict non-ONSEN TE background	Chr2	11723546	11723878	333	0.889299677309481	0.874751629891736	0.850864602928574
BG_LTR_like_05859	Strict non-ONSEN TE background	Chr2	11895002	11895297	296	0.85669491617223	0.831694329047719	0.795436606728494
BG_LTR_like_05873	Strict non-ONSEN TE background	Chr2	11939860	11940070	211	0.894990544126474	0.871476005964603	0.797298825042035
BG_LTR_like_05874	Strict non-ONSEN TE background	Chr2	11952513	11952791	279	0.957552433785568	0.920956414979485	0.895103553609623
BG_LTR_like_05903	Strict non-ONSEN TE background	Chr2	12297249	12297697	449	0.879892100731311	0.865303023474493	0.806636865209273
BG_LTR_like_06037	Strict non-ONSEN TE background	Chr2	13219028	13219292	265	0.892242353455546	0.865044197690034	0.786208288041491
BG_LTR_like_06081	Strict non-ONSEN TE background	Chr2	13484668	13484948	281	0.938823665407958	0.87508767326597	0.823465372795971
BG_LTR_like_06117	Strict non-ONSEN TE background	Chr2	13540631	13540985	355	0.892242353455546	0.864694388204438	0.791264272769282
BG_LTR_like_06118	Strict non-ONSEN TE background	Chr2	13624077	13624543	467	0.908112750225227	0.895908273510267	0.847436208897552
BG_LTR_like_06150	Strict non-ONSEN TE background	Chr2	13710236	13710745	510	0.892242353455546	0.875645220360009	0.806655994618605
BG_LTR_like_06169	Strict non-ONSEN TE background	Chr2	13863952	13864344	393	0.833749732462452	0.786385689000905	0.758611214212517
BG_LTR_like_06193	Strict non-ONSEN TE background	Chr2	14471754	14471981	228	0.855415942672477	0.833656666142996	0.78839165982115
BG_LTR_like_06241	Strict non-ONSEN TE background	Chr2	14534919	14535142	224	0.879892100731311	0.867885304461204	0.828158840396469
BG_LTR_like_06242	Strict non-ONSEN TE background	Chr2	14587144	14587573	430	0.835152364936496	0.810730298552249	0.775379298122007
BG_LTR_like_06243	Strict non-ONSEN TE background	Chr2	14652820	14653087	268	0.812932796845474	0.797346214678092	0.752257820963169
BG_LTR_like_06244	Strict non-ONSEN TE background	Chr2	14701313	14702080	768	0.920690443389928	0.899660915487105	0.841649031235622
BG_LTR_like_06247	Strict non-ONSEN TE background	Chr2	14713970	14714774	805	0.857964312490596	0.850934872380998	0.832589515549343
BG_LTR_like_06295	Strict non-ONSEN TE background	Chr2	14931771	14932013	243	0.836585332332818	0.829059719097292	0.814855521077771
BG_LTR_like_06337	Strict non-ONSEN TE background	Chr2	15094065	15094330	266	0.848850977547198	0.819608416327317	0.767934688142539
BG_LTR_like_06396	Strict non-ONSEN TE background	Chr2	15568219	15568759	541	0.866552349144862	0.857429347797171	0.842285918218516
BG_LTR_like_06461	Strict non-ONSEN TE background	Chr2	15980364	15980669	306	0.903334554177673	0.884982362127465	0.844525472907086
BG_LTR_like_06470	Strict non-ONSEN TE background	Chr2	16125701	16126499	799	0.950963921108573	0.921440998726001	0.885777640228464
BG_LTR_like_06662	Strict non-ONSEN TE background	Chr2	16814414	16814644	231	0.822183287717075	0.813307892614557	0.796630184669406
BG_LTR_like_06719	Strict non-ONSEN TE background	Chr2	17216814	17217059	246	0.830176971129714	0.802537127578974	0.740987214953749
BG_LTR_like_06875	Strict non-ONSEN TE background	Chr2	18351724	18351925	202	0.978131699864756	0.920095866055855	0.802340350880136
BG_LTR_like_06959	Strict non-ONSEN TE background	Chr2	18709169	18711006	1838	0.957552433785568	0.907290946263398	0.848594836296783
BG_LTR_like_07118	Strict non-ONSEN TE background	Chr3	81641	81852	212	0.744443906362653	0.726070978359516	0.709026363987983
BG_LTR_like_07177	Strict non-ONSEN TE background	Chr3	525370	526255	886	0.873901124043984	0.866859249042823	0.837711863250466
BG_LTR_like_07376	Strict non-ONSEN TE background	Chr3	1886534	1886737	204	0.848047824877444	0.825697542967818	0.803668823445245
BG_LTR_like_07397	Strict non-ONSEN TE background	Chr3	1986253	1986554	302	0.837535290043178	0.814437212170959	0.780413312679719
BG_LTR_like_07602	Strict non-ONSEN TE background	Chr3	3096744	3097057	314	0.833749732462452	0.809599045857448	0.768507976429352
BG_LTR_like_07841	Strict non-ONSEN TE background	Chr3	4295210	4295499	290	0.797531915519898	0.787332660725772	0.767621407317245
BG_LTR_like_07848	Strict non-ONSEN TE background	Chr3	4377061	4378171	1111	0.90668083605892	0.883799144080891	0.867691401478574
BG_LTR_like_08022	Strict non-ONSEN TE background	Chr3	5392741	5393070	330	0.817412467147858	0.807531688027274	0.775720750658123
BG_LTR_like_08064	Strict non-ONSEN TE background	Chr3	5914106	5914381	276	0.872679811912855	0.823506100215173	0.792790885682697
BG_LTR_like_08118	Strict non-ONSEN TE background	Chr3	6478386	6478610	225	0.807605439158403	0.776785882668404	0.746386586770209
BG_LTR_like_08149	Strict non-ONSEN TE background	Chr3	6541001	6541252	252	0.861615784538552	0.85786163176293	0.827988193907642
BG_LTR_like_08150	Strict non-ONSEN TE background	Chr3	6559701	6559994	294	0.801939966132751	0.765009175053644	0.734650114884281
BG_LTR_like_08191	Strict non-ONSEN TE background	Chr3	6610679	6610988	310	0.833749732462452	0.797337976368018	0.777503126935666
BG_LTR_like_08208	Strict non-ONSEN TE background	Chr3	6684072	6684389	318	0.920690443389928	0.898641287556811	0.85375500994734
BG_LTR_like_08244	Strict non-ONSEN TE background	Chr3	7351609	7351842	234	0.844337608750266	0.821005313600372	0.795326159425808
BG_LTR_like_08245	Strict non-ONSEN TE background	Chr3	7353041	7353274	234	0.844337608750266	0.82059085454411	0.79288104664306
BG_LTR_like_08246	Strict non-ONSEN TE background	Chr3	7354400	7354602	203	0.951567413453945	0.903007445387677	0.849153742326303
BG_LTR_like_08256	Strict non-ONSEN TE background	Chr3	7364738	7365130	393	0.801046971305715	0.793869923185572	0.764742867773287
BG_LTR_like_08268	Strict non-ONSEN TE background	Chr3	7387948	7388318	371	0.951567413453945	0.927885774902378	0.915098920219841
BG_LTR_like_08328	Strict non-ONSEN TE background	Chr3	7719534	7719803	270	0.871362404094767	0.829965043053411	0.776205938956194
BG_LTR_like_08329	Strict non-ONSEN TE background	Chr3	7721921	7722442	522	0.871362404094767	0.842806559790419	0.789416859098604
BG_LTR_like_08341	Strict non-ONSEN TE background	Chr3	7798557	7798791	235	0.870898340667466	0.83936038283423	0.783161333384746
BG_LTR_like_08346	Strict non-ONSEN TE background	Chr3	7806866	7807215	350	0.882549816981468	0.835258136507176	0.75852964042222
BG_LTR_like_08355	Strict non-ONSEN TE background	Chr3	7897536	7898460	925	0.863342624406677	0.847200347352092	0.822218044975008
BG_LTR_like_08370	Strict non-ONSEN TE background	Chr3	8173654	8173865	212	0.852125531077957	0.830469195954279	0.807340151643979
BG_LTR_like_08371	Strict non-ONSEN TE background	Chr3	8211962	8212353	392	0.892242353455546	0.874221457716185	0.768858605623623
BG_LTR_like_08396	Strict non-ONSEN TE background	Chr3	8410613	8411270	658	0.790175573728086	0.776308923144316	0.76033315476618
BG_LTR_like_08417	Strict non-ONSEN TE background	Chr3	8786957	8787162	206	0.76614740362749	0.746075821484597	0.713131138323924
BG_LTR_like_08418	Strict non-ONSEN TE background	Chr3	8861317	8861802	486	0.785497047062403	0.763666156533393	0.704704248289345
BG_LTR_like_08419	Strict non-ONSEN TE background	Chr3	8872329	8873544	1216	0.978131699864756	0.951852737148895	0.91578796122006
BG_LTR_like_08460	Strict non-ONSEN TE background	Chr3	9165321	9165572	252	0.845985493617133	0.815161488775631	0.769628701810825
BG_LTR_like_08461	Strict non-ONSEN TE background	Chr3	9322788	9323134	347	0.936888323873096	0.89020756797116	0.8209113209166
BG_LTR_like_08462	Strict non-ONSEN TE background	Chr3	9327694	9328269	576	0.911395603731751	0.891347250049293	0.859893803467109
BG_LTR_like_08465	Strict non-ONSEN TE background	Chr3	9331663	9332047	385	0.878434678598832	0.828838821409147	0.801678398863967
BG_LTR_like_08530	Strict non-ONSEN TE background	Chr3	9698528	9698795	268	0.877148587339202	0.842764121119537	0.757222065703167
BG_LTR_like_08531	Strict non-ONSEN TE background	Chr3	9698972	9699190	219	0.900038812099938	0.856882954256518	0.806654681624164
BG_LTR_like_08548	Strict non-ONSEN TE background	Chr3	9899561	9900766	1206	0.997057323853935	0.994168599502574	0.896890420252859
BG_LTR_like_08558	Strict non-ONSEN TE background	Chr3	10143845	10144217	373	0.86250309316364	0.840082006477031	0.80335973721598
BG_LTR_like_08587	Strict non-ONSEN TE background	Chr3	10385085	10385426	342	0.889299677309481	0.877758732319747	0.777291436063256
BG_LTR_like_08588	Strict non-ONSEN TE background	Chr3	10396327	10397920	1594	0.957552433785568	0.923243281828234	0.89040622931459
BG_LTR_like_08589	Strict non-ONSEN TE background	Chr3	10398064	10398408	345	0.817679708727523	0.791189428396094	0.755914176846404
BG_LTR_like_08590	Strict non-ONSEN TE background	Chr3	10400031	10400622	592	0.927565678020789	0.916876691864799	0.879376124346209
BG_LTR_like_08597	Strict non-ONSEN TE background	Chr3	10494694	10494973	280	0.861857174648111	0.847885865631384	0.829739909821884
BG_LTR_like_08598	Strict non-ONSEN TE background	Chr3	10495019	10495694	676	1	0.95905575176938	0.895680812611776
BG_LTR_like_08599	Strict non-ONSEN TE background	Chr3	10496815	10497195	381	0.837535290043178	0.813190575375329	0.789812892888147
BG_LTR_like_08600	Strict non-ONSEN TE background	Chr3	10500234	10500463	230	0.837636760761928	0.803388199956179	0.779144428062985
BG_LTR_like_08601	Strict non-ONSEN TE background	Chr3	10500634	10500913	280	0.852179084299774	0.824685742426568	0.797877745683601
BG_LTR_like_08602	Strict non-ONSEN TE background	Chr3	10522044	10522502	459	0.925362625658487	0.91059879436556	0.84241418425056
BG_LTR_like_08603	Strict non-ONSEN TE background	Chr3	10535168	10535406	239	0.868521675805656	0.85466266649081	0.809641107225852
BG_LTR_like_08604	Strict non-ONSEN TE background	Chr3	10546151	10547027	877	0.997057323853935	0.970911777897555	0.877696343929258
BG_LTR_like_08607	Strict non-ONSEN TE background	Chr3	10564357	10565242	886	0.997057323853935	0.97086651920572	0.872672100689463
BG_LTR_like_08625	Strict non-ONSEN TE background	Chr3	10982264	10982475	212	0.781996318535353	0.765850689153624	0.73868853406127
BG_LTR_like_08638	Strict non-ONSEN TE background	Chr3	11101256	11102041	786	0.904976059354961	0.859204254351062	0.825108072370159
BG_LTR_like_08639	Strict non-ONSEN TE background	Chr3	11121845	11122091	247	0.923633119535993	0.868040873754358	0.808731335221215
BG_LTR_like_08654	Strict non-ONSEN TE background	Chr3	11185500	11187434	1935	1	0.95952731016157	0.901224144300629
BG_LTR_like_08657	Strict non-ONSEN TE background	Chr3	11187435	11187873	439	0.845275151136929	0.837971785711654	0.808639210823934
BG_LTR_like_08658	Strict non-ONSEN TE background	Chr3	11195563	11195866	304	0.869958237282281	0.849249582304609	0.824208034967383
BG_LTR_like_08659	Strict non-ONSEN TE background	Chr3	11197034	11198152	1119	0.923633119535993	0.918615173499795	0.900152165237237
BG_LTR_like_08660	Strict non-ONSEN TE background	Chr3	11198191	11198725	535	0.997057323853935	0.973558995897563	0.841636217634344
BG_LTR_like_08661	Strict non-ONSEN TE background	Chr3	11218240	11218562	323	0.946953242334133	0.899030817342577	0.855614965979576
BG_LTR_like_08662	Strict non-ONSEN TE background	Chr3	11231601	11232569	969	0.936888323873096	0.921627551188733	0.885463714383815
BG_LTR_like_08663	Strict non-ONSEN TE background	Chr3	11232570	11233669	1100	0.892242353455546	0.885249761112673	0.806276887364905
